id;date;count
1250;14.03.22;629
1251;15.03.22;629,5
1252;16.03.22;630
1253;17.03.22;630,5
1254;18.03.22;631
1255;19.03.22;631,5
1256;20.03.22;632
1257;21.03.22;632,5
1258;22.03.22;633
1259;23.03.22;633,5
1260;24.03.22;634
1261;25.03.22;634,5
1262;26.03.22;635
1263;27.03.22;635,5
1264;28.03.22;636
1265;29.03.22;636,5
1266;30.03.22;637
1267;31.03.22;637,5
1268;01.04.22;638
1269;02.04.22;638,5
1270;03.04.22;639
1271;04.04.22;639,5
1272;05.04.22;640
1273;06.04.22;640,5
1274;07.04.22;641
1275;08.04.22;641,5
1276;09.04.22;642
1277;10.04.22;642,5
1278;11.04.22;643
1279;12.04.22;643,5
1280;13.04.22;644
1281;14.04.22;644,5
1282;15.04.22;645
1283;16.04.22;645,5
1284;17.04.22;646
1285;18.04.22;646,5
1286;19.04.22;647
1287;20.04.22;647,5
1288;21.04.22;648
1289;22.04.22;648,5
1290;23.04.22;649
1291;24.04.22;649,5
1292;25.04.22;650
1293;26.04.22;650,5
1294;27.04.22;651
1295;28.04.22;651,5
1296;29.04.22;652
1297;30.04.22;652,5
1298;01.05.22;653
1299;02.05.22;653,5
1300;03.05.22;654
1301;04.05.22;654,5
1302;05.05.22;655
1303;06.05.22;655,5
1304;07.05.22;656
1305;08.05.22;656,5
1306;09.05.22;657
1307;10.05.22;657,5
1308;11.05.22;658
1309;12.05.22;658,5
1310;13.05.22;659
1311;14.05.22;659,5
1312;15.05.22;660
1313;16.05.22;660,5
1314;17.05.22;661
1315;18.05.22;661,5
1316;19.05.22;662
1317;20.05.22;662,5
1318;21.05.22;663
1319;22.05.22;663,5
1320;23.05.22;664
1321;24.05.22;664,5
1322;25.05.22;665
1323;26.05.22;665,5
1324;27.05.22;666
1325;28.05.22;666,5
1326;29.05.22;667
1327;30.05.22;667,5
1328;31.05.22;668
1329;01.06.22;668,5
1330;02.06.22;669
1331;03.06.22;669,5
1332;04.06.22;670
1333;05.06.22;670,5
1334;06.06.22;671
1335;07.06.22;671,5
1336;08.06.22;672
1337;09.06.22;672,5
1338;10.06.22;673
1339;11.06.22;673,5
1340;12.06.22;674
1341;13.06.22;674,5
1342;14.06.22;675
1343;15.06.22;675,5
1344;16.06.22;676
1345;17.06.22;676,5
1346;18.06.22;677
1347;19.06.22;677,5
1348;20.06.22;678
1349;21.06.22;678,5
1350;22.06.22;679
1351;23.06.22;679,5
1352;24.06.22;680
1353;25.06.22;680,5
1354;26.06.22;681
1355;27.06.22;681,5
1356;28.06.22;682
1357;29.06.22;682,5
1358;30.06.22;683
1359;01.07.22;683,5
1360;02.07.22;684
1361;03.07.22;684,5
1362;04.07.22;685
1363;05.07.22;685,5
1364;06.07.22;686
1365;07.07.22;686,5
1366;08.07.22;687
1367;09.07.22;687,5
1368;10.07.22;688
1369;11.07.22;688,5
1370;12.07.22;689
1371;13.07.22;689,5
1372;14.07.22;690
1373;15.07.22;690,5
1374;16.07.22;691
1375;17.07.22;691,5
1376;18.07.22;692
1377;19.07.22;692,5
1378;20.07.22;693
1379;21.07.22;693,5
1380;22.07.22;694
1381;23.07.22;694,5
1382;24.07.22;695
1383;25.07.22;695,5
1384;26.07.22;696
1385;27.07.22;696,5
1386;28.07.22;697
1387;29.07.22;697,5
1388;30.07.22;698
1389;31.07.22;698,5
1390;01.08.22;699
1391;02.08.22;699,5
1392;03.08.22;700
1393;04.08.22;700,5
1394;05.08.22;701
1395;06.08.22;701,5
1396;07.08.22;702
1397;08.08.22;702,5
1398;09.08.22;703
1399;10.08.22;703,5
1400;11.08.22;704
1401;12.08.22;704,5
1402;13.08.22;705
1403;14.08.22;705,5
1404;15.08.22;706
1405;16.08.22;706,5
1406;17.08.22;707
1407;18.08.22;707,5
1408;19.08.22;708
1409;20.08.22;708,5
1410;21.08.22;709
1411;22.08.22;709,5
1412;23.08.22;710
1413;24.08.22;710,5
1414;25.08.22;711
1415;26.08.22;711,5
1416;27.08.22;712
1417;28.08.22;712,5
1418;29.08.22;713
1419;30.08.22;713,5
1420;31.08.22;714
1421;01.09.22;714,5
1422;02.09.22;715
1423;03.09.22;715,5
1424;04.09.22;716
1425;05.09.22;716,5
1426;06.09.22;717
1427;07.09.22;717,5
1428;08.09.22;718
1429;09.09.22;718,5
1430;10.09.22;719
1431;11.09.22;719,5
1432;12.09.22;720
1433;13.09.22;720,5
1434;14.09.22;721
1435;15.09.22;721,5
1436;16.09.22;722
1437;17.09.22;722,5
1438;18.09.22;723
1439;19.09.22;723,5
1440;20.09.22;724
1441;21.09.22;724,5
1442;22.09.22;725
1443;23.09.22;725,5
1444;24.09.22;726
1445;25.09.22;726,5
1446;26.09.22;727
1447;27.09.22;727,5
1448;28.09.22;728
1449;29.09.22;728,5
1450;30.09.22;729
1451;01.10.22;729,5
1452;02.10.22;730
1453;03.10.22;730,5
1454;04.10.22;731
1455;05.10.22;731,5
1456;06.10.22;732
1457;07.10.22;732,5
1458;08.10.22;733
1459;09.10.22;733,5
1460;10.10.22;734
1461;11.10.22;734,5
1462;12.10.22;735
1463;13.10.22;735,5
1464;14.10.22;736
1465;15.10.22;736,5
1466;16.10.22;737
1467;17.10.22;737,5
1468;18.10.22;738
1469;19.10.22;738,5
1470;20.10.22;739
1471;21.10.22;739,5
1472;22.10.22;740
1473;23.10.22;740,5
1474;24.10.22;741
1475;25.10.22;741,5
1476;26.10.22;742
1477;27.10.22;742,5
1478;28.10.22;743
1479;29.10.22;743,5
1480;30.10.22;744
1481;31.10.22;744,5
1482;01.11.22;745
1483;02.11.22;745,5
1484;03.11.22;746
1485;04.11.22;746,5
1486;05.11.22;747
1487;06.11.22;747,5
1488;07.11.22;748
1489;08.11.22;748,5
1490;09.11.22;749
1491;10.11.22;749,5
1492;11.11.22;750
1493;12.11.22;750,5
1494;13.11.22;751
1495;14.11.22;751,5
1496;15.11.22;752
1497;16.11.22;752,5
1498;17.11.22;753
1499;18.11.22;753,5
1500;19.11.22;754
1501;20.11.22;754,5
1502;21.11.22;755
1503;22.11.22;755,5
1504;23.11.22;756
1505;24.11.22;756,5
1506;25.11.22;757
1507;26.11.22;757,5
1508;27.11.22;758
1509;28.11.22;758,5
1510;29.11.22;759
1511;30.11.22;759,5
1512;01.12.22;760
1513;02.12.22;760,5
1514;03.12.22;761
1515;04.12.22;761,5
1516;05.12.22;762
1517;06.12.22;762,5
1518;07.12.22;763
1519;08.12.22;763,5
1520;09.12.22;764
1521;10.12.22;764,5
1522;11.12.22;765
1523;12.12.22;765,5
1524;13.12.22;766
1525;14.12.22;766,5
1526;15.12.22;767
1527;16.12.22;767,5
1528;17.12.22;768
1529;18.12.22;768,5
1530;19.12.22;769
1531;20.12.22;769,5
1532;21.12.22;770
1533;22.12.22;770,5
1534;23.12.22;771
1535;24.12.22;771,5
1536;25.12.22;772
1537;26.12.22;772,5
1538;27.12.22;773
1539;28.12.22;773,5
1540;29.12.22;774
1541;30.12.22;774,5
1542;31.12.22;775
1543;01.01.23;775,5
1544;02.01.23;776
1545;03.01.23;776,5
1546;04.01.23;777
1547;05.01.23;777,5
1548;06.01.23;778
1549;07.01.23;778,5
1550;08.01.23;779
1551;09.01.23;779,5
1552;10.01.23;780
1553;11.01.23;780,5
1554;12.01.23;781
1555;13.01.23;781,5
1556;14.01.23;782
1557;15.01.23;782,5
1558;16.01.23;783
1559;17.01.23;783,5
1560;18.01.23;784
1561;19.01.23;784,5
1562;20.01.23;785
1563;21.01.23;785,5
1564;22.01.23;786
1565;23.01.23;786,5
1566;24.01.23;787
1567;25.01.23;787,5
1568;26.01.23;788
1569;27.01.23;788,5
1570;28.01.23;789
1571;29.01.23;789,5
1572;30.01.23;790
1573;31.01.23;790,5
1574;01.02.23;791
1575;02.02.23;791,5
1576;03.02.23;792
1577;04.02.23;792,5
1578;05.02.23;793
1579;06.02.23;793,5
1580;07.02.23;794
1581;08.02.23;794,5
1582;09.02.23;795
1583;10.02.23;795,5
1584;11.02.23;796
1585;12.02.23;796,5
1586;13.02.23;797
1587;14.02.23;797,5
1588;15.02.23;798
1589;16.02.23;798,5
1590;17.02.23;799
1591;18.02.23;799,5
1592;19.02.23;800
1593;20.02.23;800,5
1594;21.02.23;801
1595;22.02.23;801,5
1596;23.02.23;802
1597;24.02.23;802,5
1598;25.02.23;803
1599;26.02.23;803,5
1600;27.02.23;804
1601;28.02.23;804,5
1602;01.03.23;805
1603;02.03.23;805,5
1604;03.03.23;806
1605;04.03.23;806,5
1606;05.03.23;807
1607;06.03.23;807,5
1608;07.03.23;808
1609;08.03.23;808,5
1610;09.03.23;809
1611;10.03.23;809,5
1612;11.03.23;810
1613;12.03.23;810,5
1614;13.03.23;811
1615;14.03.23;811,5
1616;15.03.23;812
1617;16.03.23;812,5
1618;17.03.23;813
1619;18.03.23;813,5
1620;19.03.23;814
1621;20.03.23;814,5
1622;21.03.23;815
1623;22.03.23;815,5
1624;23.03.23;816
1625;24.03.23;816,5
1626;25.03.23;817
1627;26.03.23;817,5
1628;27.03.23;818
1629;28.03.23;818,5
1630;29.03.23;819
1631;30.03.23;819,5
1632;31.03.23;820
1633;01.04.23;820,5
1634;02.04.23;821
1635;03.04.23;821,5
1636;04.04.23;822
1637;05.04.23;822,5
1638;06.04.23;823
1639;07.04.23;823,5
1640;08.04.23;824
1641;09.04.23;824,5
1642;10.04.23;825
1643;11.04.23;825,5
1644;12.04.23;826
1645;13.04.23;826,5
1646;14.04.23;827
1647;15.04.23;827,5
1648;16.04.23;828
1649;17.04.23;828,5
1650;18.04.23;829
1651;19.04.23;829,5
1652;20.04.23;830
1653;21.04.23;830,5
1654;22.04.23;831
1655;23.04.23;831,5
1656;24.04.23;832
1657;25.04.23;832,5
1658;26.04.23;833
1659;27.04.23;833,5
1660;28.04.23;834
1661;29.04.23;834,5
1662;30.04.23;835
1663;01.05.23;835,5
1664;02.05.23;836
1665;03.05.23;836,5
1666;04.05.23;837
1667;05.05.23;837,5
1668;06.05.23;838
1669;07.05.23;838,5
1670;08.05.23;839
1671;09.05.23;839,5
1672;10.05.23;840
1673;11.05.23;840,5
1674;12.05.23;841
1675;13.05.23;841,5
1676;14.05.23;842
1677;15.05.23;842,5
1678;16.05.23;843
1679;17.05.23;843,5
1680;18.05.23;844
1681;19.05.23;844,5
1682;20.05.23;845
1683;21.05.23;845,5
1684;22.05.23;846
1685;23.05.23;846,5
1686;24.05.23;847
1687;25.05.23;847,5
1688;26.05.23;848
1689;27.05.23;848,5
1690;28.05.23;849
1691;29.05.23;849,5
1692;30.05.23;850
1693;31.05.23;850,5
1694;01.06.23;851
1695;02.06.23;851,5
1696;03.06.23;852
1697;04.06.23;852,5
1698;05.06.23;853
1699;06.06.23;853,5
1700;07.06.23;854
1701;08.06.23;854,5
1702;09.06.23;855
1703;10.06.23;855,5
1704;11.06.23;856
1705;12.06.23;856,5
1706;13.06.23;857
1707;14.06.23;857,5
1708;15.06.23;858
1709;16.06.23;858,5
1710;17.06.23;859
1711;18.06.23;859,5
1712;19.06.23;860
1713;20.06.23;860,5
1714;21.06.23;861
1715;22.06.23;861,5
1716;23.06.23;862
1717;24.06.23;862,5
1718;25.06.23;863
1719;26.06.23;863,5
1720;27.06.23;864
1721;28.06.23;864,5
1722;29.06.23;865
1723;30.06.23;865,5
1724;01.07.23;866
1725;02.07.23;866,5
1726;03.07.23;867
1727;04.07.23;867,5
1728;05.07.23;868
1729;06.07.23;868,5
1730;07.07.23;869
1731;08.07.23;869,5
1732;09.07.23;870
1733;10.07.23;870,5
1734;11.07.23;871
1735;12.07.23;871,5
1736;13.07.23;872
1737;14.07.23;872,5
1738;15.07.23;873
1739;16.07.23;873,5
1740;17.07.23;874
1741;18.07.23;874,5
1742;19.07.23;875
1743;20.07.23;875,5
1744;21.07.23;876
1745;22.07.23;876,5
1746;23.07.23;877
1747;24.07.23;877,5
1748;25.07.23;878
1749;26.07.23;878,5
1750;27.07.23;879
1751;28.07.23;879,5
1752;29.07.23;880
1753;30.07.23;880,5
1754;31.07.23;881
1755;01.08.23;881,5
1756;02.08.23;882
1757;03.08.23;882,5
1758;04.08.23;883
1759;05.08.23;883,5
1760;06.08.23;884
1761;07.08.23;884,5
1762;08.08.23;885
1763;09.08.23;885,5
1764;10.08.23;886
1765;11.08.23;886,5
1766;12.08.23;887
1767;13.08.23;887,5
1768;14.08.23;888
1769;15.08.23;888,5
1770;16.08.23;889
1771;17.08.23;889,5
1772;18.08.23;890
1773;19.08.23;890,5
1774;20.08.23;891
1775;21.08.23;891,5
1776;22.08.23;892
1777;23.08.23;892,5
1778;24.08.23;893
1779;25.08.23;893,5
1780;26.08.23;894
1781;27.08.23;894,5
1782;28.08.23;895
1783;29.08.23;895,5
1784;30.08.23;896
1785;31.08.23;896,5
1786;01.09.23;897
1787;02.09.23;897,5
1788;03.09.23;898
1789;04.09.23;898,5
1790;05.09.23;899
1791;06.09.23;899,5
1792;07.09.23;900
1793;08.09.23;900,5
1794;09.09.23;901
1795;10.09.23;901,5
1796;11.09.23;902
1797;12.09.23;902,5
1798;13.09.23;903
1799;14.09.23;903,5
1800;15.09.23;904
1801;16.09.23;904,5
1802;17.09.23;905
1803;18.09.23;905,5
1804;19.09.23;906
1805;20.09.23;906,5
1806;21.09.23;907
1807;22.09.23;907,5
1808;23.09.23;908
1809;24.09.23;908,5
1810;25.09.23;909
1811;26.09.23;909,5
1812;27.09.23;910
1813;28.09.23;910,5
1814;29.09.23;911
1815;30.09.23;911,5
1816;01.10.23;912
1817;02.10.23;912,5
1818;03.10.23;913
1819;04.10.23;913,5
1820;05.10.23;914
1821;06.10.23;914,5
1822;07.10.23;915
1823;08.10.23;915,5
1824;09.10.23;916
1825;10.10.23;916,5
1826;11.10.23;917
1827;12.10.23;917,5
1828;13.10.23;918
1829;14.10.23;918,5
1830;15.10.23;919
1831;16.10.23;919,5
1832;17.10.23;920
1833;18.10.23;920,5
1834;19.10.23;921
1835;20.10.23;921,5
1836;21.10.23;922
1837;22.10.23;922,5
1838;23.10.23;923
1839;24.10.23;923,5
1840;25.10.23;924
1841;26.10.23;924,5
1842;27.10.23;925
1843;28.10.23;925,5
1844;29.10.23;926
1845;30.10.23;926,5
1846;31.10.23;927
1847;01.11.23;927,5
1848;02.11.23;928
1849;03.11.23;928,5
1850;04.11.23;929
1851;05.11.23;929,5
1852;06.11.23;930
1853;07.11.23;930,5
1854;08.11.23;931
1855;09.11.23;931,5
1856;10.11.23;932
1857;11.11.23;932,5
1858;12.11.23;933
1859;13.11.23;933,5
1860;14.11.23;934
1861;15.11.23;934,5
1862;16.11.23;935
1863;17.11.23;935,5
1864;18.11.23;936
1865;19.11.23;936,5
1866;20.11.23;937
1867;21.11.23;937,5
1868;22.11.23;938
1869;23.11.23;938,5
1870;24.11.23;939
1871;25.11.23;939,5
1872;26.11.23;940
1873;27.11.23;940,5
1874;28.11.23;941
1875;29.11.23;941,5
1876;30.11.23;942
1877;01.12.23;942,5
1878;02.12.23;943
1879;03.12.23;943,5
1880;04.12.23;944
1881;05.12.23;944,5
1882;06.12.23;945
1883;07.12.23;945,5
1884;08.12.23;946
1885;09.12.23;946,5
1886;10.12.23;947
1887;11.12.23;947,5
1888;12.12.23;948
1889;13.12.23;948,5
1890;14.12.23;949
1891;15.12.23;949,5
1892;16.12.23;950
1893;17.12.23;950,5
1894;18.12.23;951
1895;19.12.23;951,5
1896;20.12.23;952
1897;21.12.23;952,5
1898;22.12.23;953
1899;23.12.23;953,5
1900;24.12.23;954
1901;25.12.23;954,5
1902;26.12.23;955
1903;27.12.23;955,5
1904;28.12.23;956
1905;29.12.23;956,5
1906;30.12.23;957
1907;31.12.23;957,5
1908;01.01.24;958
1909;02.01.24;958,5
1910;03.01.24;959
1911;04.01.24;959,5
1912;05.01.24;960
1913;06.01.24;960,5
1914;07.01.24;961
1915;08.01.24;961,5
1916;09.01.24;962
1917;10.01.24;962,5
1918;11.01.24;963
1919;12.01.24;963,5
1920;13.01.24;964
1921;14.01.24;964,5
1922;15.01.24;965
1923;16.01.24;965,5
1924;17.01.24;966
1925;18.01.24;966,5
1926;19.01.24;967
1927;20.01.24;967,5
1928;21.01.24;968
1929;22.01.24;968,5
1930;23.01.24;969
1931;24.01.24;969,5
1932;25.01.24;970
1933;26.01.24;970,5
1934;27.01.24;971
1935;28.01.24;971,5
1936;29.01.24;972
1937;30.01.24;972,5
1938;31.01.24;973
1939;01.02.24;973,5
1940;02.02.24;974
1941;03.02.24;974,5
1942;04.02.24;975
1943;05.02.24;975,5
1944;06.02.24;976
1945;07.02.24;976,5
1946;08.02.24;977
1947;09.02.24;977,5
1948;10.02.24;978
1949;11.02.24;978,5
1950;12.02.24;979
1951;13.02.24;979,5
1952;14.02.24;980
1953;15.02.24;980,5
1954;16.02.24;981
1955;17.02.24;981,5
1956;18.02.24;982
1957;19.02.24;982,5
1958;20.02.24;983
1959;21.02.24;983,5
1960;22.02.24;984
1961;23.02.24;984,5
1962;24.02.24;985
1963;25.02.24;985,5
1964;26.02.24;986
1965;27.02.24;986,5
1966;28.02.24;987
1967;29.02.24;987,5
1968;01.03.24;988
1969;02.03.24;988,5
1970;03.03.24;989
1971;04.03.24;989,5
1972;05.03.24;990
1973;06.03.24;990,5
1974;07.03.24;991
1975;08.03.24;991,5
1976;09.03.24;992
1977;10.03.24;992,5
1978;11.03.24;993
1979;12.03.24;993,5
1980;13.03.24;994
1981;14.03.24;994,5
1982;15.03.24;995
1983;16.03.24;995,5
1984;17.03.24;996
1985;18.03.24;996,5
1986;19.03.24;997
1987;20.03.24;997,5
1988;21.03.24;998
1989;22.03.24;998,5
1990;23.03.24;999
1991;24.03.24;999,5
1992;25.03.24;1000
1993;26.03.24;1000,5
1994;27.03.24;1001
1995;28.03.24;1001,5
1996;29.03.24;1002
1997;30.03.24;1002,5
1998;31.03.24;1003
1999;01.04.24;1003,5
2000;02.04.24;1004
2001;03.04.24;1004,5
2002;04.04.24;1005
2003;05.04.24;1005,5
2004;06.04.24;1006
2005;07.04.24;1006,5
2006;08.04.24;1007
2007;09.04.24;1007,5
2008;10.04.24;1008
2009;11.04.24;1008,5
2010;12.04.24;1009
2011;13.04.24;1009,5
2012;14.04.24;1010
2013;15.04.24;1010,5
2014;16.04.24;1011
2015;17.04.24;1011,5
2016;18.04.24;1012
2017;19.04.24;1012,5
2018;20.04.24;1013
2019;21.04.24;1013,5
2020;22.04.24;1014
2021;23.04.24;1014,5
2022;24.04.24;1015
2023;25.04.24;1015,5
2024;26.04.24;1016
2025;27.04.24;1016,5
2026;28.04.24;1017
2027;29.04.24;1017,5
2028;30.04.24;1018
2029;01.05.24;1018,5
2030;02.05.24;1019
2031;03.05.24;1019,5
2032;04.05.24;1020
2033;05.05.24;1020,5
2034;06.05.24;1021
2035;07.05.24;1021,5
2036;08.05.24;1022
2037;09.05.24;1022,5
2038;10.05.24;1023
2039;11.05.24;1023,5
2040;12.05.24;1024
2041;13.05.24;1024,5
2042;14.05.24;1025
2043;15.05.24;1025,5
2044;16.05.24;1026
2045;17.05.24;1026,5
2046;18.05.24;1027
2047;19.05.24;1027,5
2048;20.05.24;1028
2049;21.05.24;1028,5
2050;22.05.24;1029
2051;23.05.24;1029,5
2052;24.05.24;1030
2053;25.05.24;1030,5
2054;26.05.24;1031
2055;27.05.24;1031,5
2056;28.05.24;1032
2057;29.05.24;1032,5
2058;30.05.24;1033
2059;31.05.24;1033,5
2060;01.06.24;1034
2061;02.06.24;1034,5
2062;03.06.24;1035
2063;04.06.24;1035,5
2064;05.06.24;1036
2065;06.06.24;1036,5
2066;07.06.24;1037
2067;08.06.24;1037,5
2068;09.06.24;1038
2069;10.06.24;1038,5
2070;11.06.24;1039
2071;12.06.24;1039,5
2072;13.06.24;1040
2073;14.06.24;1040,5
2074;15.06.24;1041
2075;16.06.24;1041,5
2076;17.06.24;1042
2077;18.06.24;1042,5
2078;19.06.24;1043
2079;20.06.24;1043,5
2080;21.06.24;1044
2081;22.06.24;1044,5
2082;23.06.24;1045
2083;24.06.24;1045,5
2084;25.06.24;1046
2085;26.06.24;1046,5
2086;27.06.24;1047
2087;28.06.24;1047,5
2088;29.06.24;1048
2089;30.06.24;1048,5
2090;01.07.24;1049
2091;02.07.24;1049,5
2092;03.07.24;1050
2093;04.07.24;1050,5
2094;05.07.24;1051
2095;06.07.24;1051,5
2096;07.07.24;1052
2097;08.07.24;1052,5
2098;09.07.24;1053
2099;10.07.24;1053,5
2100;11.07.24;1054
2101;12.07.24;1054,5
2102;13.07.24;1055
2103;14.07.24;1055,5
2104;15.07.24;1056
2105;16.07.24;1056,5
2106;17.07.24;1057
2107;18.07.24;1057,5
2108;19.07.24;1058
2109;20.07.24;1058,5
2110;21.07.24;1059
2111;22.07.24;1059,5
2112;23.07.24;1060
2113;24.07.24;1060,5
2114;25.07.24;1061
2115;26.07.24;1061,5
2116;27.07.24;1062
2117;28.07.24;1062,5
2118;29.07.24;1063
2119;30.07.24;1063,5
2120;31.07.24;1064
2121;01.08.24;1064,5
2122;02.08.24;1065
2123;03.08.24;1065,5
2124;04.08.24;1066
2125;05.08.24;1066,5
2126;06.08.24;1067
2127;07.08.24;1067,5
2128;08.08.24;1068
2129;09.08.24;1068,5
2130;10.08.24;1069
2131;11.08.24;1069,5
2132;12.08.24;1070
2133;13.08.24;1070,5
2134;14.08.24;1071
2135;15.08.24;1071,5
2136;16.08.24;1072
2137;17.08.24;1072,5
2138;18.08.24;1073
2139;19.08.24;1073,5
2140;20.08.24;1074
2141;21.08.24;1074,5
2142;22.08.24;1075
2143;23.08.24;1075,5
2144;24.08.24;1076
2145;25.08.24;1076,5
2146;26.08.24;1077
2147;27.08.24;1077,5
2148;28.08.24;1078
2149;29.08.24;1078,5
2150;30.08.24;1079
2151;31.08.24;1079,5
2152;01.09.24;1080
2153;02.09.24;1080,5
2154;03.09.24;1081
2155;04.09.24;1081,5
2156;05.09.24;1082
2157;06.09.24;1082,5
2158;07.09.24;1083
2159;08.09.24;1083,5
2160;09.09.24;1084
2161;10.09.24;1084,5
2162;11.09.24;1085
2163;12.09.24;1085,5
2164;13.09.24;1086
2165;14.09.24;1086,5
2166;15.09.24;1087
2167;16.09.24;1087,5
2168;17.09.24;1088
2169;18.09.24;1088,5
2170;19.09.24;1089
2171;20.09.24;1089,5
2172;21.09.24;1090
2173;22.09.24;1090,5
2174;23.09.24;1091
2175;24.09.24;1091,5
2176;25.09.24;1092
2177;26.09.24;1092,5
2178;27.09.24;1093
2179;28.09.24;1093,5
2180;29.09.24;1094
2181;30.09.24;1094,5
2182;01.10.24;1095
2183;02.10.24;1095,5
2184;03.10.24;1096
2185;04.10.24;1096,5
2186;05.10.24;1097
2187;06.10.24;1097,5
2188;07.10.24;1098
2189;08.10.24;1098,5
2190;09.10.24;1099
2191;10.10.24;1099,5
2192;11.10.24;1100
2193;12.10.24;1100,5
2194;13.10.24;1101
2195;14.10.24;1101,5
2196;15.10.24;1102
2197;16.10.24;1102,5
2198;17.10.24;1103
2199;18.10.24;1103,5
2200;19.10.24;1104
2201;20.10.24;1104,5
2202;21.10.24;1105
2203;22.10.24;1105,5
2204;23.10.24;1106
2205;24.10.24;1106,5
2206;25.10.24;1107
2207;26.10.24;1107,5
2208;27.10.24;1108
2209;28.10.24;1108,5
2210;29.10.24;1109
2211;30.10.24;1109,5
2212;31.10.24;1110
2213;01.11.24;1110,5
2214;02.11.24;1111
2215;03.11.24;1111,5
2216;04.11.24;1112
2217;05.11.24;1112,5
2218;06.11.24;1113
2219;07.11.24;1113,5
2220;08.11.24;1114
2221;09.11.24;1114,5
2222;10.11.24;1115
2223;11.11.24;1115,5
2224;12.11.24;1116
2225;13.11.24;1116,5
2226;14.11.24;1117
2227;15.11.24;1117,5
2228;16.11.24;1118
2229;17.11.24;1118,5
2230;18.11.24;1119
2231;19.11.24;1119,5
2232;20.11.24;1120
2233;21.11.24;1120,5
2234;22.11.24;1121
2235;23.11.24;1121,5
2236;24.11.24;1122
2237;25.11.24;1122,5
2238;26.11.24;1123
2239;27.11.24;1123,5
2240;28.11.24;1124
2241;29.11.24;1124,5
2242;30.11.24;1125
2243;01.12.24;1125,5
2244;02.12.24;1126
2245;03.12.24;1126,5
2246;04.12.24;1127
2247;05.12.24;1127,5
2248;06.12.24;1128
2249;07.12.24;1128,5
2250;08.12.24;1129
2251;09.12.24;1129,5
2252;10.12.24;1130
2253;11.12.24;1130,5
2254;12.12.24;1131
2255;13.12.24;1131,5
2256;14.12.24;1132
2257;15.12.24;1132,5
2258;16.12.24;1133
2259;17.12.24;1133,5
2260;18.12.24;1134
2261;19.12.24;1134,5
2262;20.12.24;1135
2263;21.12.24;1135,5
2264;22.12.24;1136
2265;23.12.24;1136,5
2266;24.12.24;1137
2267;25.12.24;1137,5
2268;26.12.24;1138
2269;27.12.24;1138,5
2270;28.12.24;1139
2271;29.12.24;1139,5
2272;30.12.24;1140
2273;31.12.24;1140,5
2274;01.01.25;1141
2275;02.01.25;1141,5
2276;03.01.25;1142
2277;04.01.25;1142,5
2278;05.01.25;1143
2279;06.01.25;1143,5
2280;07.01.25;1144
2281;08.01.25;1144,5
2282;09.01.25;1145
2283;10.01.25;1145,5
2284;11.01.25;1146
2285;12.01.25;1146,5
2286;13.01.25;1147
2287;14.01.25;1147,5
2288;15.01.25;1148
2289;16.01.25;1148,5
2290;17.01.25;1149
2291;18.01.25;1149,5
2292;19.01.25;1150
2293;20.01.25;1150,5
2294;21.01.25;1151
2295;22.01.25;1151,5
2296;23.01.25;1152
2297;24.01.25;1152,5
2298;25.01.25;1153
2299;26.01.25;1153,5
2300;27.01.25;1154
